district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
barddhaman,2006,whole year,arecanut,142.32325315797,383.0,2.6232876712328768,24.03119940709503,1147.107106785128,50.32497269173053,0.3774521382437524,0.726842049866857,0.4051486235380904,0.3616355290875035,6.854959774505582,0.7840243449305879
north 24 parganas,2004,summer,moong(green gram),277.3366052600995,95.0,0.3321678321678322,28.082624518036926,1260.9313572888739,74.82639963516162,0.3674370613902569,1.1207415773583234,0.4812979104837682,0.7409609900270542,6.9683909692979675,0.9816999646815266
darjiling,2004,whole year,dry chillies,381.8628776506453,315.0,0.8467741935483871,18.047793164304554,1305.5784458031724,72.68159838694726,0.46552901573585764,0.515458657377047,0.49641529463338985,0.8576512411070005,6.447163248106298,0.45694557792187906
barddhaman,2004,kharif,dry ginger,129.0706918565615,226.0,1.765625,26.906970446777702,1230.069512512828,77.31453226378447,0.29854967349958067,0.6006927006034323,0.4703153613977623,0.3245098801788829,7.256830195164548,0.7715228943342939
haora,2007,kharif,jute,3419.949638744234,63306.0,17.668434272955622,21.59006555032904,1533.827051999855,72.03693543933574,0.47348711783778263,0.5841528908208962,0.5865744156601492,0.6200297699948184,7.0820383573097,0.8989489475383804
west midnapore,2005,kharif,niger seed,72.3289571299963,34.0,0.4533333333333333,24.333367571424816,1738.5467659492808,83.89272176094101,0.5790634575100785,1.0431528572616982,0.5972179473705121,0.6821475152637236,7.5844862329853875,0.7694848720998338
birbhum,2001,autumn,rice,7972.455215154776,15614.0,2.411056207535516,28.057639925522743,1329.8308336794557,64.17035522189485,0.28207574176441336,0.9040712981865272,0.6073679696674001,0.3745906998333447,7.211369329079224,0.8551283541262902
murshidabad,2012,summer,groundnut,230.8411144193253,687.0,2.923404255319149,24.74871981054571,958.9606508290719,71.21126406197732,0.32321394130447945,0.6812883665618472,0.5410362742626812,0.35327594514448774,5.992235688442779,0.7888372124532262
darjiling,2001,kharif,groundnut,4.5264322472278025,8.0,1.6,19.40899311932198,1059.4309298555181,52.865455501382336,0.5264774944212444,0.5121841598255131,0.5360308930371762,0.9512029736912411,5.663137159374449,0.6008772704037757
west midnapore,1997,kharif,horse-gram,1486.7559337573578,825.0,0.5,26.892120315445716,135.03380763897763,88.55750168864049,0.5416674269000522,0.8706786802491537,0.5362697764457248,0.6666996810111859,5.617785238783732,0.7573178363267825
darjiling,2013,summer,sesamum,164.1635286144008,110.0,0.6586826347305389,17.02332159715147,1756.0465411234866,62.4975008276896,0.4812989364372775,0.5700212941525746,0.5875654880819817,0.9003230111838947,7.396131570978137,0.5781221467356922
kochbihar,2004,winter,rice,213808.4341179111,366064.0,1.6908502196335284,22.587968910975896,1712.4444007052298,62.17092302228549,0.33014324582956617,0.8072315619305741,0.5591651620676766,0.6683548518927758,6.273499022334387,0.737596270868334
barddhaman,2014,rabi,groundnut,2007.3454362731097,3518.0,2.1321212121212123,26.68274098708237,1252.5500403771318,56.59186708513768,0.42533963696263277,1.068037222452871,0.6684673524750724,0.6677102546578888,6.284649727727043,0.9571467204979737
darjiling,2014,autumn,ragi,7848.573965234659,10674.0,1.1200419727177335,19.010174435312532,1377.883455204111,69.86082760293672,0.49249021607363214,0.5774485742482516,0.470513341358891,0.9879256185300517,6.464483764509262,0.515201279332868
dakshin dinajpur,2007,rabi,wheat,8235.777592660424,29846.0,2.9582713846763804,22.42034052384124,1482.3728447663232,68.26813559312477,0.5542543886214145,0.49240903300003025,0.6773067154676189,0.6177548624741231,5.597254659498437,0.8241331165398
puruliya,2001,whole year,potato,942.1820965010565,12658.0,13.50907150480256,25.0116456356771,1551.0744869309747,56.27306986905311,0.3729888080948436,0.8427448649919664,0.6524978677069916,0.33944910016586266,6.634907036602719,0.5015017375674726
haora,2006,autumn,rice,831.4213960688537,1316.0,1.505720823798627,26.905655961168133,1213.436275046504,78.94239835506124,0.5051793955232027,0.626869424878334,0.6806862025752545,0.6623784802049196,7.289768166217957,1.0205442038308319
west midnapore,2012,rabi,linseed,12.92414269412663,3.0,0.2727272727272727,29.951507970349418,1413.2156002679917,75.84786723365484,0.2152722466289022,0.7064579172913432,0.7921488303455058,0.44847991497348594,6.328483604963178,0.8691650608937871
west midnapore,2010,rabi,groundnut,3779.0414902020907,6859.0,1.7298865069356872,23.46591882346414,1271.6191700868494,65.42984637528345,0.5392124040851625,0.9680603076229013,0.5257821668314735,0.8051057027115863,5.621724337914806,0.8183079679076923
darjiling,2011,winter,sesamum,19.493349112435546,9.0,0.6,14.921394938250803,1711.550511301392,71.64818904901114,0.5786395134466601,1.1451589260263786,0.5273261222910665,0.9438851263880134,6.117506918239655,0.27928401208375275
barddhaman,2008,kharif,dry ginger,198.25151688162936,346.0,1.9116022099447516,25.62569288928745,1668.288764750267,80.12455597064785,0.3315037449987522,0.5501979567353608,0.43258198153164445,0.36905993135762344,6.185722435951221,0.7275678198458997
darjiling,2014,rabi,rapeseed &mustard,347.11575955015377,111.0,0.3041095890410959,21.297546727149623,1397.4759644221074,63.152973433124856,0.5193631877739494,1.0205040178075806,0.4899121628240005,0.9093021886460636,7.441764080849339,0.3021419402043325
east midnapore,2002,autumn,rice,12723.907003041813,29045.0,2.2028820629503225,20.991927056656564,1162.8157343844907,83.59498764690028,0.4651307996607634,0.8929931315344287,0.5417611818828216,0.8529611786932669,6.58489932140597,0.8293452282033517
darjiling,2012,kharif,niger seed,57.11802537476436,39.0,0.6190476190476191,17.244687008974108,1397.7150320086482,64.70233002111667,0.488485028398317,1.1197977545699753,0.46333847217130925,0.9531262444511792,7.365057348201196,0.26781794772690504
west midnapore,2011,summer,sesamum,52372.35940013528,53459.0,0.8823509993893079,23.5189540626453,1740.1854985703224,71.56671749235753,0.5139351772544162,1.1281917253757927,0.4970310549397552,0.7989436746833559,6.819638817774624,0.8228452137118167
darjiling,1997,kharif,soyabean,537.0516147695523,348.0,0.6529080675422139,18.29850500076442,100.43332502065425,66.51657962543388,0.5655801577067768,1.0542792463962614,0.5329325791461516,0.8418488149634815,7.059288963641268,0.317710184740494
nadia,2009,rabi,maize,473.0292378829798,1203.0,2.626637554585153,24.243249687293655,1494.7846522152533,58.11841520775694,0.21002077408709352,0.6890191310640347,0.6007957346597943,0.5086897958095608,5.970968402032359,0.6206295034208843
west midnapore,1998,kharif,niger seed,102.59445831383117,11.0,0.1157894736842105,24.77543371411464,145.1006503056016,67.6513560628452,0.64564207876103,0.892552554688656,0.7121191278295727,0.6660780777233485,6.563023681884534,0.8329043996214641
kochbihar,2002,autumn,rice,24503.00215227961,35727.0,1.5687626240449637,22.156155012294388,2295.916504826746,68.79422832574852,0.30771137788748953,0.8428252973573989,0.4518121757796413,0.6158996329956943,6.350283341026284,0.7444598028977729
barddhaman,1997,rabi,gram,1047.8606955725672,500.0,0.4677268475210477,26.693193350115685,113.40541332950444,74.16554746704763,0.4943126646394155,1.105777029136591,0.634426142690655,0.49476932558693143,7.268143850145652,0.8890916348130246
uttar dinajpur,2005,rabi,linseed,1595.7035007812685,385.0,0.2198743575099943,30.25827454736349,1962.8066878120665,73.53570673203019,0.5442501734557817,0.7201949393807009,0.5754158847916011,0.5620319587267044,5.5616270159437295,0.7634647186712605
barddhaman,2003,whole year,sugarcane,760.5268413696565,48627.0,68.58533145275035,19.833023730995155,1318.3508338900813,62.10969724128668,0.31161396809555697,0.671028769900523,0.5095331757345491,0.3544080837667599,6.581249666268379,0.9126920100429888
darjiling,2014,summer,rice,1547.127679137789,3437.0,2.2671503957783643,19.985544064221674,1387.2197847622876,68.66125351372747,0.5504346451083976,0.5251053986233799,0.5427066895167191,0.9804257733028349,6.360532979484454,0.598093640533701
bankura,2011,kharif,sunflower,245.77025862143967,363.0,1.475609756097561,27.15754935673231,1737.4343838004384,75.54483812279003,0.6825401148251029,0.7780795197257326,0.7424088170225386,0.6131409535468006,5.684140596736907,0.9528763836581599
dakshin dinajpur,2014,summer,rice,15284.280783195858,56152.0,3.3579715345054417,23.04712456760089,510.1603724025747,61.43621048119945,0.5248126213523044,0.4152401007548567,0.7638701910278622,0.5272861448766314,5.922767901254344,0.6410569298869835
barddhaman,1999,kharif,groundnut,101.65230888194719,162.0,1.5,23.398666166330813,120.74606243415685,62.441729003413876,0.3025042601488013,0.7024498940486653,0.502200788111674,0.40356694950743444,5.155850674067411,0.7870373286191726
west midnapore,2012,autumn,sesamum,187.44214467637295,124.0,0.7294117647058823,28.213044418367115,1339.6258793645954,68.61866625866641,0.5388597246876085,1.000008002169511,0.5134484772427564,0.7514013882326913,6.725048104669974,0.8438384412132524
haora,2013,rabi,rapeseed &mustard,1268.4970613598905,1434.0,1.1481184947958367,24.096096234371416,1150.9604130305581,66.52829074267832,0.43830828155458873,0.5828042023974719,0.6014930078001874,0.6991625704686374,5.915453584753566,0.8925285691106599
west midnapore,2001,rabi,khesari,254.61701027105755,372.0,1.3777777777777778,26.02803936717158,1675.4625896099603,75.40076735144402,0.20851557596172668,0.6267681611688863,0.7148479879090609,0.4298672947379708,5.37708347503255,0.7488203762806411
west midnapore,2002,kharif,groundnut,395.44326932510256,446.0,1.0669856459330145,25.947623501925882,1824.6870767800108,72.88946337737394,0.639174448741404,0.9487557532765057,0.4610171716101704,0.7877421019879745,7.372743625299215,0.8381196138297686
nadia,1999,autumn,rice,61676.32409184541,124450.0,2.076242909576243,27.529908284107783,130.91284669068284,69.1910896360633,0.22364190770023398,0.6591520076603117,0.57853514359338,0.36029137736020667,6.86992040805306,0.8045296871160733
kochbihar,2004,rabi,moong(green gram),35.89411939592061,25.0,0.7142857142857143,20.641238796978243,1906.931759352753,80.48981098907757,0.3292592093461345,0.8248366054368961,0.400527077143881,0.6452926977023855,5.981703495090434,0.911691177642852
jalpaiguri,2007,kharif,mesta,235.17041047400852,2019.0,8.377593360995851,29.017870313763538,2489.621437483491,68.98085735812013,0.4061322023223285,0.42149775270034706,0.5856142579595887,0.9125437945840942,5.228233000696315,0.6140628889647173
darjiling,2009,rabi,masoor,9.966150476598475,8.0,0.7272727272727273,17.77346631087159,1398.2910596148706,64.86042491452116,0.5022040184965155,0.47519869377698565,0.5517984419120571,1.143019061116831,6.929916928360618,0.45741911458540674
birbhum,2006,kharif,other kharif pulses,263.52508279831704,140.0,0.4361370716510903,27.472179036313687,1150.244319575728,68.89871364248984,0.3414199836152959,1.00451806283879,0.5306703260325074,0.316677276915497,7.2328287951602155,0.7737523652414176
maldah,2013,rabi,peas & beans (pulses),630.1305157871138,661.0,1.109060402684564,23.630925219727345,1038.1332158767855,53.28581108183912,0.19419137932264333,1.0609329338617486,0.2050917873870538,0.4857471182900826,6.061179102774403,0.7277297390035896
murshidabad,2013,rabi,potato,12798.906446551751,298857.0,22.656129178985672,26.54682599914522,1252.4885484006038,76.40212615696078,0.34632957567856815,0.7516117825931822,0.6365099284677955,0.3694099213536011,6.168116531324539,0.7056961773861432
north 24 parganas,1998,whole year,turmeric,760.7506839062859,2044.0,2.48661800486618,24.508646120619826,125.99894209104004,66.84201489389444,0.4878690784111049,0.8023007278855713,0.5302513338059597,0.5820374070820279,6.495315546852382,0.9815564017143978
north 24 parganas,2001,kharif,urad,2215.731928178843,935.0,0.5379746835443038,27.263915291748997,1571.9939662414265,69.15401910279878,0.46900302226150503,1.0077242472478551,0.46402082891631313,0.7010255353013141,7.3636009676928404,0.8343205612057887
west midnapore,2012,rabi,groundnut,4897.519302351503,8566.0,1.850107991360691,24.384302335412364,1481.0969677107025,67.48374884904095,0.1991554875330068,0.7020964671793412,0.7099016960659975,0.509142621901471,6.733247775944014,0.6818207909695916
bankura,2002,whole year,sugarcane,14.101081348463218,722.0,55.53846153846154,26.828712610435918,1496.7457256390078,79.83710207173141,0.7327104137574957,0.8430114507712176,0.4753601647000673,0.6199604210241959,6.660212945353127,0.755914398726556
bankura,2008,rabi,masoor,191.02178131249337,141.0,0.7921348314606742,19.71362194514794,1673.4709354015358,70.64206832206452,0.7968132621653042,0.9152622569278644,0.8087836203911514,0.662445688803023,6.252568839728085,0.9512480442231162
uttar dinajpur,2012,winter,rice,183200.47378351106,436691.0,2.4666930268026097,23.62055417371277,1488.9906406852872,59.54653196671136,0.4249450998762584,0.730277971738758,0.484272934898754,0.5194819782291245,6.544973962610782,0.7992158249040447
west midnapore,2002,rabi,peas & beans (pulses),0.9990584446941393,1.0,1.0,27.430385494659372,1516.691578576982,77.53610525723663,0.22308990197360412,0.8005222205644463,0.6770440813938445,0.409386601395187,5.993118072140472,0.8000259403145734
west midnapore,1999,kharif,other kharif pulses,356.17149415327395,126.0,0.3841463414634146,27.68601909950252,171.74777188181577,60.00842123325963,0.5260565750172258,0.9531186433289979,0.48512060179410327,0.7480244589260986,7.462141775444133,0.8790246106100753
darjiling,2010,summer,sesamum,71.53893394810093,50.0,0.5952380952380952,17.58742937836323,1824.346490723094,61.827810895754965,0.4479968730994378,1.025079215333484,0.5325058644725003,1.0617645156691657,8.381009611022371,0.27058850186012506
jalpaiguri,2004,rabi,rapeseed &mustard,9650.445599438523,5147.0,0.5856183866196382,24.31307610628269,1995.7232054009994,72.04455710750979,0.4642558701095411,0.4376449959232527,0.5717508387572128,0.8286356226769542,7.209107447722924,0.8358984430725198
west midnapore,1999,kharif,niger seed,75.5193297420293,8.0,0.123076923076923,25.025863743508943,172.53961426320635,77.43112344080701,0.6152496624256653,0.9108388440203139,0.6156084992999359,0.6658386423295972,5.337224162186425,0.7138494671704495
west midnapore,2010,autumn,rice,32848.229827926865,86742.0,2.203251206502413,23.99693111494924,1375.4161697767372,71.42991964493098,0.17472533838567716,0.7246721117921147,0.6570122271195067,0.4245685685556552,4.984683803314385,0.8753596180729719
nadia,2002,kharif,sunflower,372.2699277481333,775.0,1.684782608695652,23.124887620608842,1174.5672095360262,66.91581562463023,0.24200414594758787,0.7425580543499682,0.6938565306134965,0.45710388068175195,7.7180937446622755,0.736813421157543
jalpaiguri,2007,rabi,barley,4.298386207756033,6.0,1.5,22.381271821654558,1795.288178974602,70.76656517667298,0.4364275002303588,0.4503570312620761,0.5757948368989875,1.0000664807869808,6.575038454008049,0.7121786680424032
darjiling,2013,kharif,soyabean,503.74616724055943,376.0,0.7175572519083969,17.25611708750132,1789.3208966698758,67.57316519115577,0.551927101306071,0.9686288238797557,0.4328921923726793,1.0590815075076363,6.610303303850932,0.350924607635366
west midnapore,2014,rabi,masoor,707.4181842551181,1429.0,1.8157560355781448,23.430330769435557,1942.6139517946692,65.96383615062197,0.5549305434285364,0.8767671406689397,0.5492733165925109,0.6675537894790069,6.596226168302529,0.8613092628909678
puruliya,2013,winter,sesamum,200.16779843771988,101.0,0.4855769230769231,25.32742682631357,1702.672566700177,65.34760880107207,0.36657131988555625,0.9059602021896127,0.6448320164226774,0.34187185163133854,8.058208049782726,0.4941445315010299
puruliya,2009,autumn,ragi,83.38423139489545,23.0,0.2911392405063291,26.92517042874652,1320.164441654793,66.05651106018225,0.38812122901924817,0.8636110511414404,0.6542430776980225,0.40392433929396254,6.674386868240182,0.5370425821281105
